lon_departure,lat_departure,lon_arrival,lat_arrival
-79.385,44.128,-63.182,45.468
-79.385,44.128,-75.449,45.537
-101.101,18.002,-96.397,33.494
8.915,47.774,-73.632,41.066
-13.343,29.575,7.237,51.443
-13.343,29.575,7.277,51.482
-13.343,29.575,-16.625,33.163
-13.343,29.575,-13.773,28.754
-13.343,29.575,10.141,52.768
-13.343,29.575,10.647,54.05
-13.343,29.575,11.111,49.831
-13.343,29.575,9.027,52.023
-13.343,29.575,-17.593,29.044
-13.343,29.575,9.369,49.149
-13.343,29.575,13.479,52.932
-13.343,29.575,8.915,47.774
-9.244,30.635,11.111,49.831
-4.166,37.124,7.277,51.482
-4.166,37.124,3.212,39.922
-4.166,37.124,13.479,52.932
19.469,65.983,10.141,52.768
-0.264,38.47,7.277,51.482
-0.264,38.47,3.212,39.922
36.655,32.204,8.905,50.044
36.655,32.204,12.31,48.589
36.655,32.204,13.479,52.932
36.655,32.204,16.949,48.183
18.531,60.086,13.479,52.932
18.531,60.086,16.949,48.183
31.334,37.497,7.237,51.443
31.334,37.497,7.277,51.482
31.334,37.497,8.905,50.044
31.334,37.497,12.402,51.72
31.334,37.497,12.31,48.589
31.334,37.497,11.111,49.831
31.334,37.497,9.369,49.149
31.334,37.497,13.479,52.932
2.13,41.495,3.212,39.922
2.13,41.495,16.949,48.183
18.578,41.096,12.31,48.589
18.578,41.096,8.915,47.774
-2.852,43.501,3.212,39.922
101.245,14.135,7.277,51.482
101.245,14.135,13.479,52.932
9.311,53.079,11.111,49.831
9.311,53.079,3.212,39.922
9.311,53.079,-16.288,28.074
17.267,41.231,12.31,48.589
17.267,41.231,13.479,52.932
7.881,47.983,-13.773,28.754
7.881,47.983,-0.103,51.795
7.881,47.983,-14.978,28.553
7.881,47.983,-16.288,28.074
7.881,47.983,13.479,52.932
19.425,47.728,8.905,50.044
19.425,47.728,10.647,54.05
19.425,47.728,9.369,49.149
19.425,47.728,13.479,52.932
19.425,47.728,8.915,47.774
2.916,49.021,16.949,48.183
7.237,51.443,-13.343,29.575
7.237,51.443,31.334,37.497
7.237,51.443,15.11,37.777
7.237,51.443,-13.773,28.754
7.237,51.443,10.647,54.05
7.237,51.443,34.332,27.297
7.237,51.443,-14.978,28.553
7.237,51.443,33.177,26.118
7.237,51.443,12.31,48.589
7.237,51.443,11.111,49.831
7.237,51.443,3.212,39.922
7.237,51.443,29.515,41.497
7.237,51.443,-16.288,28.074
7.237,51.443,35.477,32.018
7.237,51.443,13.479,52.932
13.093,56.029,7.277,51.482
13.093,56.029,13.479,52.932
13.093,56.029,16.949,48.183
15.11,37.777,7.237,51.443
15.11,37.777,7.277,51.482
15.11,37.777,8.905,50.044
15.11,37.777,12.31,48.589
15.11,37.777,11.111,49.831
15.11,37.777,9.369,49.149
15.11,37.777,13.479,52.932
15.11,37.777,8.915,47.774
-86.796,21.06,7.277,51.482
-86.796,21.06,12.31,48.589
-68.934,12.314,7.277,51.482
-96.397,33.494,8.905,50.044
11.292,34.458,10.731,36.126
11.292,34.458,11.111,49.831
38.51,55.681,7.277,51.482
38.51,55.681,8.905,50.044
38.51,55.681,12.31,48.589
38.51,55.681,9.369,49.149
38.51,55.681,13.479,52.932
14.278,51.221,-13.343,29.575
14.278,51.221,7.277,51.482
14.278,51.221,-13.773,28.754
14.278,51.221,34.332,27.297
14.278,51.221,-14.978,28.553
14.278,51.221,11.111,49.831
14.278,51.221,-16.288,28.074
8.02,51.863,-13.773,28.754
8.02,51.863,-14.978,28.553
8.02,51.863,11.111,49.831
8.02,51.863,3.212,39.922
7.277,51.482,-13.343,29.575
7.277,51.482,-4.166,37.124
7.277,51.482,-0.264,38.47
7.277,51.482,31.334,37.497
7.277,51.482,101.245,14.135
7.277,51.482,13.093,56.029
7.277,51.482,15.11,37.777
7.277,51.482,-86.796,21.06
7.277,51.482,-68.934,12.314
7.277,51.482,11.292,34.458
7.277,51.482,38.51,55.681
7.277,51.482,14.278,51.221
7.277,51.482,44.605,36.396
7.277,51.482,12.417,42.34
7.277,51.482,11.341,44.349
7.277,51.482,-16.625,33.163
7.277,51.482,-13.773,28.754
7.277,51.482,8.567,55.522
7.277,51.482,10.647,54.05
7.277,51.482,25.605,60.528
7.277,51.482,34.332,27.297
7.277,51.482,11.573,47.433
7.277,51.482,30.437,60.333
7.277,51.482,-14.978,28.553
7.277,51.482,33.177,26.118
7.277,51.482,-3.278,40.822
7.277,51.482,39.99,-3.392
7.277,51.482,-77.856,18.839
7.277,51.482,-79.818,26.322
7.277,51.482,73.881,4.319
7.277,51.482,12.31,48.589
7.277,51.482,9.213,46.051
7.277,51.482,7.359,44.097
7.277,51.482,11.111,49.831
7.277,51.482,9.862,41.497
7.277,51.482,3.212,39.922
7.277,51.482,-70.284,20.263
7.277,51.482,-67.94,18.945
7.277,51.482,34.972,25.928
7.277,51.482,-81.592,26.893
7.277,51.482,29.515,41.497
7.277,51.482,22.035,42.602
7.277,51.482,-17.593,29.044
7.277,51.482,34.658,28.628
7.277,51.482,0.391,52.475
7.277,51.482,9.369,49.149
7.277,51.482,13.007,48.322
7.277,51.482,-16.288,28.074
7.277,51.482,35.477,32.018
7.277,51.482,13.479,52.932
7.277,51.482,12.586,45.842
7.277,51.482,16.949,48.183
7.277,51.482,-81.059,23.057
7.277,51.482,11.48,45.659
7.277,51.482,8.915,47.774
55.607,25.421,13.479,52.932
44.605,36.396,7.277,51.482
-7.944,37.024,3.212,39.922
12.417,42.34,7.277,51.482
12.417,42.34,11.111,49.831
12.417,42.34,13.479,52.932
12.417,42.34,16.949,48.183
8.134,49.298,10.647,54.05
8.134,49.298,13.479,52.932
11.341,44.349,7.277,51.482
11.341,44.349,9.369,49.149
8.141,52.224,-13.773,28.754
8.141,52.224,-14.978,28.553
8.141,52.224,12.31,48.589
8.141,52.224,11.111,49.831
8.141,52.224,3.212,39.922
8.141,52.224,-16.288,28.074
8.141,52.224,13.479,52.932
-16.625,33.163,14.278,51.221
-16.625,33.163,7.277,51.482
-16.625,33.163,10.647,54.05
-16.625,33.163,-14.978,28.553
-16.625,33.163,11.111,49.831
-16.625,33.163,13.479,52.932
8.905,50.044,36.655,32.204
8.905,50.044,31.334,37.497
8.905,50.044,19.425,47.728
8.905,50.044,15.11,37.777
8.905,50.044,-96.397,33.494
8.905,50.044,38.51,55.681
8.905,50.044,-13.773,28.754
8.905,50.044,25.605,60.528
8.905,50.044,34.332,27.297
8.905,50.044,0.092,51.842
8.905,50.044,-0.103,51.795
8.905,50.044,-3.278,40.822
8.905,50.044,3.212,39.922
8.905,50.044,13.479,52.932
8.905,50.044,16.949,48.183
-13.773,28.754,7.237,51.443
-13.773,28.754,14.278,51.221
-13.773,28.754,8.02,51.863
-13.773,28.754,7.277,51.482
-13.773,28.754,8.141,52.224
-13.773,28.754,-16.625,33.163
-13.773,28.754,8.905,50.044
-13.773,28.754,10.141,52.768
-13.773,28.754,10.647,54.05
-13.773,28.754,12.402,51.72
-13.773,28.754,-14.978,28.553
-13.773,28.754,12.31,48.589
-13.773,28.754,11.111,49.831
-13.773,28.754,9.027,52.023
-13.773,28.754,9.369,49.149
-13.773,28.754,-16.288,28.074
-13.773,28.754,13.479,52.932
-13.773,28.754,8.915,47.774
12.466,58.104,13.479,52.932
15.732,47.651,13.479,52.932
6.181,46.396,-3.278,40.822
8.567,55.522,7.277,51.482
10.141,52.768,-13.343,29.575
10.141,52.768,19.469,65.983
10.141,52.768,34.332,27.297
10.141,52.768,-14.978,28.553
10.141,52.768,33.177,26.118
10.141,52.768,12.31,48.589
10.141,52.768,11.111,49.831
10.141,52.768,3.212,39.922
10.141,52.768,9.369,49.149
10.141,52.768,16.949,48.183
10.647,54.05,-13.343,29.575
10.647,54.05,19.425,47.728
10.647,54.05,7.237,51.443
10.647,54.05,7.277,51.482
10.647,54.05,8.134,49.298
10.647,54.05,-13.773,28.754
10.647,54.05,25.605,60.528
10.647,54.05,34.332,27.297
10.647,54.05,11.573,47.433
10.647,54.05,-0.103,51.795
10.647,54.05,-14.978,28.553
10.647,54.05,12.31,48.589
10.647,54.05,11.111,49.831
10.647,54.05,3.212,39.922
10.647,54.05,9.369,49.149
10.647,54.05,13.007,48.322
10.647,54.05,-16.288,28.074
10.647,54.05,16.949,48.183
10.647,54.05,8.915,47.774
25.605,60.528,7.277,51.482
25.605,60.528,8.905,50.044
25.605,60.528,10.647,54.05
25.605,60.528,12.31,48.589
25.605,60.528,9.369,49.149
25.605,60.528,13.479,52.932
98.528,8.188,12.31,48.589
98.528,8.188,13.479,52.932
34.332,27.297,7.237,51.443
34.332,27.297,14.278,51.221
34.332,27.297,7.277,51.482
34.332,27.297,8.905,50.044
34.332,27.297,10.141,52.768
34.332,27.297,10.647,54.05
34.332,27.297,12.402,51.72
34.332,27.297,12.31,48.589
34.332,27.297,11.111,49.831
34.332,27.297,9.027,52.023
34.332,27.297,9.369,49.149
34.332,27.297,13.479,52.932
1.621,39.454,3.212,39.922
11.573,47.433,7.277,51.482
11.573,47.433,10.647,54.05
11.573,47.433,13.479,52.932
29.357,41.628,-1.792,53.589
-73.632,41.066,13.479,52.932
20.308,50.129,13.479,52.932
34.041,35.458,11.111,49.831
0.092,51.842,8.905,50.044
0.092,51.842,8.915,47.774
30.437,60.333,7.277,51.482
30.437,60.333,13.479,52.932
-1.951,37.406,3.212,39.922
12.402,51.72,-13.343,29.575
12.402,51.72,31.334,37.497
12.402,51.72,34.332,27.297
12.402,51.72,-14.978,28.553
12.402,51.72,33.177,26.118
12.402,51.72,11.111,49.831
12.402,51.72,3.212,39.922
12.402,51.72,-16.288,28.074
0.349,51.246,11.111,49.831
0.349,51.246,13.007,48.322
-0.103,51.795,7.881,47.983
-0.103,51.795,8.905,50.044
-0.103,51.795,10.647,54.05
-0.103,51.795,12.31,48.589
-0.103,51.795,2.599,49.208
-0.103,51.795,9.369,49.149
-0.103,51.795,13.479,52.932
-0.103,51.795,16.949,48.183
-0.103,51.795,8.915,47.774
-8.56,39.302,3.212,39.922
14.312,48.388,13.479,52.932
-14.978,28.553,7.881,47.983
-14.978,28.553,7.237,51.443
-14.978,28.553,14.278,51.221
-14.978,28.553,8.02,51.863
-14.978,28.553,7.277,51.482
-14.978,28.553,8.141,52.224
-14.978,28.553,10.141,52.768
-14.978,28.553,10.647,54.05
-14.978,28.553,12.402,51.72
-14.978,28.553,12.31,48.589
-14.978,28.553,11.111,49.831
-14.978,28.553,9.027,52.023
-14.978,28.553,7.182,49.357
-14.978,28.553,9.369,49.149
-14.978,28.553,-16.288,28.074
-14.978,28.553,13.479,52.932
-14.978,28.553,8.915,47.774
33.177,26.118,34.332,27.297
33.177,26.118,11.111,49.831
-3.278,40.822,7.277,51.482
-3.278,40.822,8.905,50.044
-3.278,40.822,6.181,46.396
-3.278,40.822,12.31,48.589
-3.278,40.822,3.212,39.922
-3.278,40.822,13.479,52.932
-3.278,40.822,8.915,47.774
4.364,40.437,3.212,39.922
-1.792,53.589,29.357,41.628
39.99,-3.392,7.277,51.482
39.99,-3.392,12.31,48.589
-77.856,18.839,7.277,51.482
-79.818,26.322,7.277,51.482
-79.818,26.322,-111.353,33.723
-79.818,26.322,13.479,52.932
73.881,4.319,7.277,51.482
73.881,4.319,12.31,48.589
12.31,48.589,36.655,32.204
12.31,48.589,31.334,37.497
12.31,48.589,18.578,41.096
12.31,48.589,17.267,41.231
12.31,48.589,7.237,51.443
12.31,48.589,15.11,37.777
12.31,48.589,-86.796,21.06
12.31,48.589,11.292,34.458
12.31,48.589,38.51,55.681
12.31,48.589,7.277,51.482
12.31,48.589,8.141,52.224
12.31,48.589,-16.625,33.163
12.31,48.589,-13.773,28.754
12.31,48.589,10.141,52.768
12.31,48.589,10.647,54.05
12.31,48.589,25.605,60.528
12.31,48.589,98.528,8.188
12.31,48.589,34.332,27.297
12.31,48.589,-0.103,51.795
12.31,48.589,33.177,26.118
12.31,48.589,-3.278,40.822
12.31,48.589,39.99,-3.392
12.31,48.589,73.881,4.319
12.31,48.589,9.862,41.497
12.31,48.589,3.212,39.922
12.31,48.589,13.151,38.293
12.31,48.589,-70.284,20.263
12.31,48.589,-67.94,18.945
12.31,48.589,29.515,41.497
12.31,48.589,-16.288,28.074
12.31,48.589,35.477,32.018
12.31,48.589,13.479,52.932
12.31,48.589,16.949,48.183
12.31,48.589,-81.059,23.057
12.31,48.589,17.77,-22.145
9.213,46.051,7.277,51.482
9.213,46.051,9.369,49.149
9.213,46.051,13.479,52.932
9.213,46.051,16.949,48.183
14.484,41.476,9.369,49.149
10.731,36.126,7.277,51.482
10.731,36.126,12.31,48.589
10.731,36.126,11.111,49.831
7.359,44.097,7.277,51.482
7.359,44.097,16.949,48.183
11.111,49.831,-13.343,29.575
11.111,49.831,-9.244,30.635
11.111,49.831,31.334,37.497
11.111,49.831,9.311,53.079
11.111,49.831,7.237,51.443
11.111,49.831,15.11,37.777
11.111,49.831,11.292,34.458
11.111,49.831,14.278,51.221
11.111,49.831,8.02,51.863
11.111,49.831,7.277,51.482
11.111,49.831,12.417,42.34
11.111,49.831,8.141,52.224
11.111,49.831,-16.625,33.163
11.111,49.831,-13.773,28.754
11.111,49.831,10.141,52.768
11.111,49.831,10.647,54.05
11.111,49.831,34.332,27.297
11.111,49.831,34.041,35.458
11.111,49.831,12.402,51.72
11.111,49.831,0.349,51.246
11.111,49.831,-14.978,28.553
11.111,49.831,33.177,26.118
11.111,49.831,10.731,36.126
11.111,49.831,9.027,52.023
11.111,49.831,-25.497,38.235
11.111,49.831,32.809,35.196
11.111,49.831,3.212,39.922
11.111,49.831,34.972,25.928
11.111,49.831,7.182,49.357
11.111,49.831,-17.593,29.044
11.111,49.831,34.658,28.628
11.111,49.831,-16.288,28.074
11.111,49.831,13.479,52.932
11.111,49.831,16.949,48.183
9.862,41.497,7.277,51.482
9.862,41.497,12.31,48.589
-8.469,41.413,3.212,39.922
2.599,49.208,-0.103,51.795
2.599,49.208,13.479,52.932
11.167,60.323,13.479,52.932
26.17,44.953,16.949,48.183
-5.392,43.939,3.212,39.922
9.027,52.023,-13.343,29.575
9.027,52.023,-13.773,28.754
9.027,52.023,34.332,27.297
9.027,52.023,-14.978,28.553
9.027,52.023,11.111,49.831
9.027,52.023,3.212,39.922
9.027,52.023,-16.288,28.074
-25.497,38.235,11.111,49.831
116.974,40.133,13.479,52.932
32.809,35.196,11.111,49.831
3.212,39.922,-4.166,37.124
3.212,39.922,-0.264,38.47
3.212,39.922,2.13,41.495
3.212,39.922,-2.852,43.501
3.212,39.922,9.311,53.079
3.212,39.922,7.237,51.443
3.212,39.922,8.02,51.863
3.212,39.922,7.277,51.482
3.212,39.922,-7.944,37.024
3.212,39.922,8.141,52.224
3.212,39.922,8.905,50.044
3.212,39.922,10.141,52.768
3.212,39.922,10.647,54.05
3.212,39.922,1.621,39.454
3.212,39.922,-1.951,37.406
3.212,39.922,12.402,51.72
3.212,39.922,-8.56,39.302
3.212,39.922,-3.278,40.822
3.212,39.922,4.364,40.437
3.212,39.922,12.31,48.589
3.212,39.922,11.111,49.831
3.212,39.922,-8.469,41.413
3.212,39.922,-5.392,43.939
3.212,39.922,9.027,52.023
3.212,39.922,7.182,49.357
3.212,39.922,-8.026,43.493
3.212,39.922,9.369,49.149
3.212,39.922,-5.822,37.696
3.212,39.922,13.007,48.322
3.212,39.922,13.479,52.932
3.212,39.922,16.949,48.183
3.212,39.922,-0.137,39.815
3.212,39.922,-5.434,37.241
3.212,39.922,8.915,47.774
13.151,38.293,12.31,48.589
13.151,38.293,9.369,49.149
-70.284,20.263,7.277,51.482
-70.284,20.263,12.31,48.589
21.059,42.954,16.949,48.183
-67.94,18.945,7.277,51.482
-67.94,18.945,12.31,48.589
-67.94,18.945,13.479,52.932
34.972,25.928,7.277,51.482
34.972,25.928,11.111,49.831
34.972,25.928,9.369,49.149
-81.592,26.893,7.277,51.482
29.515,41.497,7.237,51.443
29.515,41.497,7.277,51.482
29.515,41.497,12.31,48.589
29.515,41.497,9.369,49.149
29.515,41.497,13.87,52.633
7.182,49.357,-14.978,28.553
7.182,49.357,11.111,49.831
7.182,49.357,3.212,39.922
7.182,49.357,13.479,52.932
-8.026,43.493,3.212,39.922
23.618,40.866,9.369,49.149
22.035,42.602,7.277,51.482
23.676,43.158,16.949,48.183
-17.593,29.044,7.277,51.482
-17.593,29.044,10.647,54.05
-17.593,29.044,11.111,49.831
-17.593,29.044,-16.288,28.074
-17.593,29.044,13.479,52.932
34.658,28.628,7.277,51.482
34.658,28.628,11.111,49.831
0.391,52.475,7.277,51.482
9.369,49.149,-13.343,29.575
9.369,49.149,31.334,37.497
9.369,49.149,19.425,47.728
9.369,49.149,15.11,37.777
9.369,49.149,38.51,55.681
9.369,49.149,7.277,51.482
9.369,49.149,11.341,44.349
9.369,49.149,-13.773,28.754
9.369,49.149,10.141,52.768
9.369,49.149,10.647,54.05
9.369,49.149,25.605,60.528
9.369,49.149,34.332,27.297
9.369,49.149,-0.103,51.795
9.369,49.149,-14.978,28.553
9.369,49.149,9.213,46.051
9.369,49.149,14.484,41.476
9.369,49.149,3.212,39.922
9.369,49.149,13.151,38.293
9.369,49.149,34.972,25.928
9.369,49.149,29.515,41.497
9.369,49.149,23.618,40.866
9.369,49.149,-16.288,28.074
9.369,49.149,13.479,52.932
9.369,49.149,12.586,45.842
-5.822,37.696,3.212,39.922
13.87,52.633,29.515,41.497
13.007,48.322,7.277,51.482
13.007,48.322,10.647,54.05
13.007,48.322,0.349,51.246
13.007,48.322,3.212,39.922
13.007,48.322,13.479,52.932
-16.288,28.074,9.311,53.079
-16.288,28.074,7.881,47.983
-16.288,28.074,7.237,51.443
-16.288,28.074,14.278,51.221
-16.288,28.074,7.277,51.482
-16.288,28.074,8.141,52.224
-16.288,28.074,10.647,54.05
-16.288,28.074,12.402,51.72
-16.288,28.074,-14.978,28.553
-16.288,28.074,12.31,48.589
-16.288,28.074,11.111,49.831
-16.288,28.074,9.027,52.023
-16.288,28.074,9.369,49.149
-16.288,28.074,13.479,52.932
-16.288,28.074,8.915,47.774
35.477,32.018,7.237,51.443
35.477,32.018,7.277,51.482
35.477,32.018,12.31,48.589
35.477,32.018,13.479,52.932
-82.223,28.625,-79.818,26.322
13.479,52.932,-13.343,29.575
13.479,52.932,-4.166,37.124
13.479,52.932,36.655,32.204
13.479,52.932,18.531,60.086
13.479,52.932,55.085,24.721
13.479,52.932,31.334,37.497
13.479,52.932,101.245,14.135
13.479,52.932,17.267,41.231
13.479,52.932,7.881,47.983
13.479,52.932,19.425,47.728
13.479,52.932,7.237,51.443
13.479,52.932,13.093,56.029
13.479,52.932,15.11,37.777
13.479,52.932,38.51,55.681
13.479,52.932,7.277,51.482
13.479,52.932,55.607,25.421
13.479,52.932,12.417,42.34
13.479,52.932,8.134,49.298
13.479,52.932,8.141,52.224
13.479,52.932,-16.625,33.163
13.479,52.932,8.905,50.044
13.479,52.932,-13.773,28.754
13.479,52.932,12.466,58.104
13.479,52.932,15.732,47.651
13.479,52.932,25.605,60.528
13.479,52.932,98.528,8.188
13.479,52.932,34.332,27.297
13.479,52.932,11.573,47.433
13.479,52.932,-73.632,41.066
13.479,52.932,20.308,50.129
13.479,52.932,30.437,60.333
13.479,52.932,-0.103,51.795
13.479,52.932,14.312,48.388
13.479,52.932,-14.978,28.553
13.479,52.932,33.177,26.118
13.479,52.932,-3.278,40.822
13.479,52.932,-79.818,26.322
13.479,52.932,12.31,48.589
13.479,52.932,9.213,46.051
13.479,52.932,11.111,49.831
13.479,52.932,2.599,49.208
13.479,52.932,11.167,60.323
13.479,52.932,116.974,40.133
13.479,52.932,3.212,39.922
13.479,52.932,-67.94,18.945
13.479,52.932,7.182,49.357
13.479,52.932,-17.593,29.044
13.479,52.932,9.369,49.149
13.479,52.932,13.007,48.322
13.479,52.932,-16.288,28.074
13.479,52.932,35.477,32.018
13.479,52.932,12.586,45.842
13.479,52.932,16.949,48.183
13.479,52.932,-81.059,23.057
13.479,52.932,11.48,45.659
13.479,52.932,8.915,47.774
12.586,45.842,7.277,51.482
12.586,45.842,9.369,49.149
12.586,45.842,13.479,52.932
16.949,48.183,36.655,32.204
16.949,48.183,18.531,60.086
16.949,48.183,2.13,41.495
16.949,48.183,2.916,49.021
16.949,48.183,13.093,56.029
16.949,48.183,7.277,51.482
16.949,48.183,12.417,42.34
16.949,48.183,8.905,50.044
16.949,48.183,10.141,52.768
16.949,48.183,10.647,54.05
16.949,48.183,-0.103,51.795
16.949,48.183,12.31,48.589
16.949,48.183,9.213,46.051
16.949,48.183,7.359,44.097
16.949,48.183,11.111,49.831
16.949,48.183,26.17,44.953
16.949,48.183,3.212,39.922
16.949,48.183,21.059,42.954
16.949,48.183,23.676,43.158
16.949,48.183,13.479,52.932
16.949,48.183,8.915,47.774
-0.137,39.815,3.212,39.922
-81.059,23.057,7.277,51.482
-81.059,23.057,12.31,48.589
-81.059,23.057,13.479,52.932
11.48,45.659,7.277,51.482
11.48,45.659,13.479,52.932
17.77,-22.145,12.31,48.589
-5.434,37.241,3.212,39.922
8.915,47.774,-13.343,29.575
8.915,47.774,18.578,41.096
8.915,47.774,19.425,47.728
8.915,47.774,15.11,37.777
8.915,47.774,7.277,51.482
8.915,47.774,-13.773,28.754
8.915,47.774,10.647,54.05
8.915,47.774,0.092,51.842
8.915,47.774,-0.103,51.795
8.915,47.774,-14.978,28.553
8.915,47.774,-3.278,40.822
8.915,47.774,3.212,39.922
8.915,47.774,-16.288,28.074
8.915,47.774,13.479,52.932
8.915,47.774,16.949,48.183
-42.639,-13.695,-37.886,-12.852
-43.014,-12.771,-42.639,-13.695
-37.886,-12.852,-43.014,-12.771
-75.069,41.086,-79.385,44.128
-3.878,5.435,4.807,51.502
-3.878,5.435,1.424,6.276
175.319,-36.347,-122.641,49.323
-73.67,43.247,-79.385,44.128
-61.655,17.227,-73.569,45.784
-61.655,17.227,-79.385,44.128
-84.047,34.061,-79.385,44.128
-69.359,12.835,-79.385,44.128
-69.57,19.445,-73.569,45.784
-69.57,19.445,-79.385,44.128
2.13,41.495,1.621,39.454
-64.465,32.606,-79.385,44.128
-72.473,42.564,-73.569,45.784
-72.473,42.564,-79.385,44.128
-59.155,13.124,-73.569,45.784
-59.155,13.124,-79.385,44.128
-16.421,13.563,4.807,51.502
-16.421,13.563,-13.354,9.961
29.53,-2.874,37.545,-0.866
101.245,14.135,126.75,37.781
-86.464,36.207,-79.385,44.128
-73.579,5.169,-79.385,44.128
-70.342,42.607,-63.182,45.468
-70.342,42.607,-75.449,45.537
-70.342,42.607,-73.569,45.784
-70.342,42.607,-79.385,44.128
4.807,51.502,-3.878,5.435
4.807,51.502,-16.421,13.563
4.807,51.502,29.53,-2.874
4.807,51.502,10.199,4.01
4.807,51.502,30.232,-1.948
4.807,51.502,13.385,-8.764
4.807,51.502,-1.188,12.588
4.807,51.502,-9.938,6.389
4.807,51.502,-73.569,45.784
4.807,51.502,-79.385,44.128
-76.448,39.292,-79.385,44.128
-78.185,22.855,-73.569,45.784
-78.185,22.855,-79.385,44.128
-66.985,11.005,-79.385,44.128
2.916,49.021,-73.569,45.784
2.916,49.021,-79.385,44.128
-13.354,9.961,-16.421,13.563
-81.75,41.686,-79.385,44.128
-80.906,35.356,-79.385,44.128
-82.82,40.663,-79.385,44.128
2.64,6.595,-1.188,12.588
13.093,56.029,-79.385,44.128
-86.796,21.06,-113.3,53.516
-86.796,21.06,-75.449,45.537
-86.796,21.06,-73.569,45.784
-86.796,21.06,-122.641,49.323
-86.796,21.06,-96.734,50.516
-86.796,21.06,-113.368,51.189
-86.796,21.06,-79.385,44.128
-68.934,12.314,-79.385,44.128
-84.447,39.081,-79.385,44.128
-81.244,22.027,-73.569,45.784
-86.877,20.87,-73.569,45.784
-86.877,20.87,-79.385,44.128
-76.397,39.42,-75.449,45.537
-76.397,39.42,-73.569,45.784
-76.397,39.42,-79.385,44.128
77.171,28.944,4.807,51.502
-104.456,40.436,-113.3,53.516
-104.456,40.436,-104.444,50.719
-104.456,40.436,-73.569,45.784
-104.456,40.436,-122.641,49.323
-104.456,40.436,-96.734,50.516
-104.456,40.436,-106.5,52.284
-104.456,40.436,-113.368,51.189
-104.456,40.436,-79.385,44.128
-96.397,33.494,-79.385,44.128
10.199,4.01,4.807,51.502
10.199,4.01,15.74,-3.977
50.329,26.785,47.164,25.596
-82.923,42.354,-79.385,44.128
7.277,51.482,-79.385,44.128
32.739,0.07,4.807,51.502
44.659,40.245,51,35
44.659,40.245,-0.103,51.795
-73.615,41.154,-73.569,45.784
-73.615,41.154,-122.641,49.323
-73.615,41.154,-113.368,51.189
-73.615,41.154,-79.385,44.128
-58.227,-34.704,-70.644,-32.989
-60.339,14.985,-73.569,45.784
15.74,-3.977,4.807,51.502
15.74,-3.977,10.199,4.01
-79.588,26.12,-75.449,45.537
-79.588,26.12,-73.569,45.784
-79.588,26.12,-79.385,44.128
8.905,50.044,14.484,41.476
8.905,50.044,25.476,55.056
8.905,50.044,-75.449,45.537
8.905,50.044,-73.569,45.784
8.905,50.044,-122.641,49.323
8.905,50.044,-113.368,51.189
8.905,50.044,-79.385,44.128
-80.93,19.487,-79.385,44.128
-75.797,23.937,-79.385,44.128
-61.644,12.007,-79.385,44.128
-85.205,43.468,-79.385,44.128
-46.116,-23.054,-79.385,44.128
-90.213,14.972,-79.818,26.322
6.181,46.396,-73.569,45.784
-82.016,23.648,-79.385,44.128
114.524,22.514,-122.641,49.323
114.524,22.514,-79.385,44.128
-157.871,21.531,-122.641,49.323
-157.871,21.531,-113.368,51.189
-75.859,21.309,-75.449,45.537
-75.859,21.309,-73.569,45.784
-75.859,21.309,-79.385,44.128
-77.094,39.574,-75.449,45.537
-77.094,39.574,-73.569,45.784
-77.094,39.574,-79.385,44.128
-94.903,30.64,-113.3,53.516
-94.903,30.64,-73.569,45.784
-94.903,30.64,-113.368,51.189
-94.903,30.64,-79.385,44.128
1.621,39.454,2.13,41.495
126.75,37.781,101.245,14.135
126.75,37.781,-122.641,49.323
51,35,44.659,40.245
-85.824,40.195,-79.385,44.128
39.26,22.132,47.164,25.596
30.232,-1.948,32.739,0.07
30.232,-1.948,37.545,-0.866
-76.646,18.559,-79.385,44.128
-155.41,20.231,-122.641,49.323
13.385,-8.764,15.74,-3.977
-114.588,36.133,-73.569,45.784
-114.588,36.133,-122.641,49.323
-114.588,36.133,-113.368,51.189
-114.588,36.133,-79.385,44.128
-118.014,34.57,-73.569,45.784
-118.014,34.57,-122.641,49.323
-118.014,34.57,-113.368,51.189
-118.014,34.57,-79.385,44.128
34.041,35.458,8.905,50.044
1.424,6.276,4.807,51.502
-73.788,41.295,-75.449,45.537
-73.788,41.295,-73.569,45.784
-73.788,41.295,-79.385,44.128
-0.103,51.795,44.659,40.245
-0.103,51.795,47.164,25.596
-0.103,51.795,-113.3,53.516
-0.103,51.795,-63.182,45.468
-0.103,51.795,-75.449,45.537
-0.103,51.795,-73.569,45.784
-0.103,51.795,-122.641,49.323
-0.103,51.795,-113.368,51.189
-0.103,51.795,-79.385,44.128
-76.524,-11.37,-79.385,44.128
-68.854,18.751,-79.385,44.128
-77.856,18.839,-75.449,45.537
-77.856,18.839,-73.569,45.784
-77.856,18.839,-96.734,50.516
-77.856,18.839,-113.368,51.189
-77.856,18.839,-79.385,44.128
-94.524,39.496,-79.385,44.128
-80.849,28.715,-63.182,45.468
-80.849,28.715,-75.449,45.537
-80.849,28.715,-73.569,45.784
-80.849,28.715,-79.385,44.128
-76.606,40.322,-79.385,44.128
-89.962,35.07,-79.385,44.128
-98.454,19.727,-122.641,49.323
-98.454,19.727,-79.385,44.128
-79.818,26.322,-90.213,14.972
-79.818,26.322,-73.569,45.784
-79.818,26.322,-79.385,44.128
